Unique donor ID,Donor type,Amount,Donation Date,Donation source,Payment Method,Donor First Gift Date,Web Donation,Recurring Donation,Campaign week,Donor location
0011n00002BndEiAAJ,Individuals,40.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BndEXAAZ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002Bnc1fAAB,Individuals,1500.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnbxdAAB,Individuals,750.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002GY3m9AAD,Individuals,140.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002BndAfAAJ,Individuals,150.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002BndAfAAJ,Individuals,170.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 10,Scotland
0011n00002BndCeAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BneVoAAJ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BneVkAAJ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002Bo12pAAB,Faith Groups,821.38,Microsoft.OleDb.Date,Offline donation,Business Cheque,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002BneVcAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 11,Scotland
0011n00002BneVfAAJ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnc6WAAR,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002Bnc6WAAR,Individuals,50.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002Bnc6LAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002Bnc6LAAR,Individuals,60.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BndCPAAZ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BneX1AAJ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BneWXAAZ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BneWcAAJ,Individuals,15.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BneVsAAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BnbyOAAR,Individuals,300.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BneWcAAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BneWbAAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Third party donation site,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BneVyAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BneW0AAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 9,Scotland
0011n00002BndByAAJ,Individuals,250.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BndByAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BneX9AAJ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,England
0011n00002Bnc8eAAB,Individuals,200.0,Microsoft.OleDb.Date,Double the Love fundraising ,Cheques,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002Bnc2CAAR,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Third party donation site,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BneXCAAZ,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 5,Scotland
0011n00002BneXKAAZ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 5,Scotland
0011n00002BndKlAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 6,Scotland
0011n00002BnePnAAJ,Individuals,200.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BneXaAAJ,Individuals,45.17,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Northern Ireland
0011n00002BneXzAAJ,Individuals,150.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BneXOAAZ,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002BneYBAAZ,Individuals,5.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,England
0011n00002BneYBAAZ,Individuals,5.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,England
0011n00002Bnf88AAB,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnf86AAB,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002Bnf8OAAR,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnVsLAAV,Faith Groups,65.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002Bnf9EAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002Bnf8pAAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002Bnf8pAAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnf93AAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002Bnf9jAAB,Individuals,500.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bnf9cAAB,Individuals,5.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002Bnf9BAAR,Individuals,5.0,Microsoft.OleDb.Date,Appeal letter,Cash,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002Bnf9cAAB,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002Bnf8eAAB,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002Bnf8XAAR,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 7,Scotland
0011n00002Bnf9CAAR,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002Bnf8vAAB,Individuals,40.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 10,Scotland
0011n00002Bnf91AAB,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnf8vAAB,Individuals,40.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002VE1mWAAT,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bnc94AAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002Bnf9tAAB,Individuals,200.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002Bo2ELAAZ,Faith Groups,400.0,Microsoft.OleDb.Date,Appeal letter,Bank Transfer,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BneQ2AAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,England
0011n00002Bo2ELAAZ,Faith Groups,200.0,Microsoft.OleDb.Date,Appeal letter,Bank Transfer,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnfAyAAJ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnfBIAAZ,Individuals,5.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnfAUAAZ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 7,Scotland
0011n00002BnfAXAAZ,Individuals,583.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 6,Scotland
0011n00002BnfBBAAZ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnfB5AAJ,Individuals,83.4,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BngFQAAZ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BnfBJAAZ,Individuals,60.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnbyXAAR,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,England
0011n00002BnfBLAAZ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnfBOAAZ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002BndA0AAJ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BneRoAAJ,Individuals,100.0,Microsoft.OleDb.Date,Fundraising Projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BneQSAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,England
0011n00002Bnc0RAAR,Individuals,250.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnePpAAJ,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 5,Scotland
0011n00002BnePxAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BnePpAAJ,Individuals,40.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002BnbwXAAR,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BndHVAAZ,Individuals,305.8,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,England
0011n00002BnePpAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002BnePpAAJ,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 6,Scotland
0011n00002BnePpAAJ,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002Bnc7XAAR,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BnePpAAJ,Individuals,25.9,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 10,Scotland
0011n00002BndMiAAJ,Individuals,200.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,England
0011n00002BnfCHAAZ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnfD1AAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnfCZAAZ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnfC5AAJ,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Third party donation site,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002Bo2EqAAJ,Faith Groups,10355.0,Microsoft.OleDb.Date,Sponsor a School projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnfCjAAJ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnfCFAAZ,Individuals,20.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BndBtAAJ,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BneROAAZ,Individuals,250.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 7,Scotland
0011n00002BnfEeAAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BneR4AAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BngJeAAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnWKrAAN,Trusts & Foundations,50000.0,Microsoft.OleDb.Date,Double the Love fundraising ,Business Cheque,Microsoft.OleDb.Date,0,,Week 7,England
0011n00002BnfMDAAZ,Individuals,1000.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BnWL8AAN,Faith Groups,1000.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnfKjAAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnfKsAAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnfKqAAJ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,England
0011n00002Bo1PxAAJ,Faith Groups,198.38,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002BnfKxAAJ,Individuals,50.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Northern Ireland
0011n00002BnfKIAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnfLDAAZ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BnfLNAAZ,Individuals,10.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 11,Scotland
0011n00002Bo0XvAAJ,Faith Groups,2032.0,Microsoft.OleDb.Date,Appeal letter,Business Cheque,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002Bnc6cAAB,Individuals,12.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnfMCAAZ,Individuals,30.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BnWLYAA3,Faith Groups,150.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002Bnd7GAAR,Individuals,750.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,England
0011n00002Bo15VAAR,Faith Groups,1096.0,Microsoft.OleDb.Date,Sponsor a School projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002Bo15VAAR,Faith Groups,845.0,Microsoft.OleDb.Date,Sponsor a School projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BnWLhAAN,Religious Groups and Associations,800.0,Microsoft.OleDb.Date,Sponsor a School projects,Bank Transfer,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002NLJWoAAP,Individuals,50.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002Bo2FfAAJ,Faith Groups,180.0,Microsoft.OleDb.Date,Appeal letter,Cash,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnfO3AAJ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,England
0011n00002Bo1jtAAB,Faith Groups,713.04,Microsoft.OleDb.Date,Sponsor a School projects,Business Cheque,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bo1jtAAB,Faith Groups,1084.98,Microsoft.OleDb.Date,Double the Love fundraising ,Bank Transfer,Microsoft.OleDb.Date,0,,Week 5,Scotland
0011n00002Bo1jtAAB,Faith Groups,831.19,Microsoft.OleDb.Date,Double the Love fundraising ,Bank Transfer,Microsoft.OleDb.Date,0,,Week 11,Scotland
0011n00002Bnbx1AAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bng8RAAR,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002Bng8LAAR,Individuals,139.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002BndEnAAJ,Individuals,30.0,Microsoft.OleDb.Date,Gift cards,Shopify,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BnfDeAAJ,Individuals,200.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002Bnc34AAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002Bnc34AAB,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,Scotland
0011n00002BneQBAAZ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BnVeVAAV,Groups & Associations,300.0,Microsoft.OleDb.Date,Double the Love fundraising ,Business Cheque,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BnfDmAAJ,Individuals,100.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 3,Scotland
0011n00002BndEAAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 10,Scotland
0011n00002BndG6AAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002NLk8eAAD,Individuals,20.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 8,England
0011n00002BndHKAAZ,Individuals,102.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 4,Scotland
0011n00002NLk8eAAD,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 1,England
0011n00002BndHKAAZ,Individuals,56.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 10,Scotland
0011n00002Bnc5TAAR,Individuals,305.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 6,Scotland
0011n00002BndFxAAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BnfJiAAJ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002Bnc4TAAR,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002Bnc33AAB,Individuals,30.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 1,Scotland
0011n00002Bnc33AAB,Individuals,25.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 10,Scotland
0011n00002Bnc33AAB,Individuals,40.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 2,Scotland
0011n00002Bo2TQAAZ,Individuals,600.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,Scotland
0011n00002BneRVAAZ,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BndFYAAZ,Individuals,16.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BndFYAAZ,Individuals,18.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002BndMbAAJ,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BndCfAAJ,Individuals,10.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BndHxAAJ,Individuals,1000.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002Bnc8SAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002BndAsAAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002BneRlAAJ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002Bnc6sAAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BndFXAAZ,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 8,Scotland
0011n00002Bnc2QAAR,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 12,Scotland
0011n00002BngkMAAR,Individuals,100.0,Microsoft.OleDb.Date,Offline donation,Cheques,Microsoft.OleDb.Date,0,,Week 4,Scotland
0011n00002Bng9DAAR,Individuals,80.0,Microsoft.OleDb.Date,Gift cards,Cheques,Microsoft.OleDb.Date,0,,Week 2,Scotland
0011n00002Bng9bAAB,Individuals,25.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 13,England
0011n00002Bng91AAB,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnfMNAAZ,Individuals,10.0,Microsoft.OleDb.Date,Double the Love web page,Credit cards,Microsoft.OleDb.Date,1,,Week 13,Scotland
0011n00002BnbxFAAR,Individuals,50.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002Bng9iAAB,Individuals,50.0,Microsoft.OleDb.Date,Double the Love fundraising ,Credit cards,Microsoft.OleDb.Date,0,,Week 3,Scotland
0011n00002BnbwMAAR,Individuals,20.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 7,Scotland
0011n00002BndBZAAZ,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
0011n00002Bnc5mAAB,Individuals,100.0,Microsoft.OleDb.Date,Appeal letter,Cheques,Microsoft.OleDb.Date,0,,Week 9,Scotland
